Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
FALSE,211,2,4,35,6,1179519,1883862,2016,05-11-2016 15:50,41.83660077,-87.61677038,"(41.836600771, -87.61677038)"
FALSE,2413,24,50,2,6,1158564,1940048,2016,05-11-2016 15:50,41.99123349,-87.69212098,"(41.991233486, -87.692120975)"
FALSE,1822,18,32,8,14,1169499,1910260,2016,05-11-2016 15:50,41.90926237,-87.65276939,"(41.909262367, -87.652769388)"
FALSE,132,1,2,33,6,1178880,1889112,2016,05-11-2016 15:50,41.85102174,-87.61895485,"(41.85102174, -87.618954852)"
FALSE,213,2,3,38,11,1179100,1878253,2016,05-11-2016 15:50,41.82121883,-87.6184791,"(41.821218828, -87.618479096)"
FALSE,1634,16,45,15,14,1141412,1925107,2016,05-11-2016 15:50,41.95056922,-87.75558179,"(41.950569221, -87.755581789)"
FALSE,331,3,5,43,6,1191393,1859954,2016,05-11-2016 15:50,41.77071568,-87.57397595,"(41.770715684, -87.573975953)"
TRUE,622,6,21,71,26,1173813,1847596,2016,05-11-2016 15:50,41.73721166,-87.63878271,"(41.737211658, -87.638782709)"
FALSE,2513,25,29,25,5,1135937,1910012,2016,05-11-2016 15:50,41.90924637,-87.77606844,"(41.909246366, -87.776068435)"
TRUE,2013,20,48,77,26,1165032,1938942,2016,05-11-2016 15:50,41.98806324,-87.66836161,"(41.988063235, -87.668361609)"
FALSE,1424,14,1,24,7,1160628,1909920,2016,05-11-2016 15:50,41.9085179,-87.68536686,"(41.9085179, -87.685366857)"
FALSE,1634,16,38,15,7,1143428,1923829,2016,05-11-2016 15:50,41.94702474,-87.74820311,"(41.947024743, -87.748203108)"
FALSE,1434,14,32,22,6,1162393,1913013,2016,05-11-2016 15:50,41.91696854,-87.67879641,"(41.916968541, -87.678796407)"
TRUE,1733,17,33,16,04A,1155038,1925290,2016,05-11-2016 15:50,41.95080841,-87.70548839,"(41.950808405, -87.705488391)"
FALSE,825,8,15,66,14,1161460,1862589,2016,05-11-2016 15:50,41.77861932,-87.68362582,"(41.778619322, -87.683625816)"
FALSE,1011,10,24,29,14,1150574,1894165,2016,05-11-2016 15:50,41.86548698,-87.72271237,"(41.86548698, -87.722712365)"
FALSE,1712,17,39,14,14,1148496,1932671,2016,05-11-2016 15:50,41.97119141,-87.7293453,"(41.971191406, -87.729345303)"
FALSE,1511,15,29,25,14,1138185,1905741,2016,05-11-2016 15:50,41.89748585,-87.76791357,"(41.897485852, -87.767913574)"
FALSE,832,8,15,66,6,1160889,1859179,2016,05-11-2016 15:50,41.76927362,-87.68581328,"(41.769273621, -87.685813278)"
FALSE,2413,24,50,2,14,1162873,1941649,2016,05-11-2016 15:50,41.99553705,-87.67622617,"(41.995537053, -87.676226168)"
FALSE,132,1,2,33,6,1178172,1894355,2016,05-11-2016 15:50,41.865425,-87.62139377,"(41.865425001, -87.621393773)"
FALSE,832,8,15,66,08B,1162216,1860600,2016,05-11-2016 15:50,41.77314553,-87.68090958,"(41.773145525, -87.680909575)"
TRUE,1824,18,42,8,6,1175334,1907851,2016,05-11-2016 15:50,41.90252292,-87.63140683,"(41.902522915, -87.63140683)"
FALSE,1424,14,1,24,14,1162172,1908426,2016,05-11-2016 15:50,41.90438611,-87.67973678,"(41.904386107, -87.679736779)"
FALSE,1533,15,28,25,7,1143679,1898882,2016,05-11-2016 15:50,41.87856281,-87.74790639,"(41.878562813, -87.747906394)"
FALSE,1423,14,26,24,6,1159179,1908133,2016,05-11-2016 15:50,41.90364414,-87.69073896,"(41.903644142, -87.690738955)"
FALSE,1111,11,37,23,6,1146592,1905629,2016,05-11-2016 15:50,41.89702232,-87.73703819,"(41.897022323, -87.737038193)"
FALSE,321,3,20,42,7,1184346,1861859,2016,05-11-2016 15:50,41.77611101,-87.59974763,"(41.77611101, -87.599747632)"
FALSE,726,7,15,67,14,1164827,1860710,2016,05-11-2016 15:50,41.77339263,-87.67133515,"(41.773392627, -87.671335151)"
FALSE,225,2,3,40,08A,1177170,1870046,2016,05-11-2016 15:50,41.79874193,-87.62580711,"(41.798741929, -87.62580711)"
FALSE,1712,17,39,14,14,1146764,1931552,2016,05-11-2016 15:50,41.96815412,-87.73574282,"(41.968154118, -87.735742817)"
FALSE,825,8,15,66,6,1162510,1861970,2016,05-11-2016 15:50,41.77689887,-87.67979367,"(41.776898868, -87.679793673)"
FALSE,1833,18,42,8,14,1177216,1907241,2016,05-11-2016 15:50,41.90080658,-87.62451253,"(41.900806583, -87.624512527)"
FALSE,1034,10,25,31,6,1161794,1888042,2016,05-11-2016 15:50,41.84845848,-87.68169375,"(41.84845848, -87.681693754)"
FALSE,722,7,20,68,6,1175510,1863188,2016,05-11-2016 15:50,41.7799602,-87.63209978,"(41.779960201, -87.632099778)"
FALSE,814,8,23,56,6,1143560,1870173,2016,05-11-2016 15:50,41.79978346,-87.74906042,"(41.799783459, -87.749060415)"
FALSE,1712,17,39,14,26,1151160,1932648,2016,05-11-2016 15:50,41.97107634,-87.71955002,"(41.971076338, -87.71955002)"
FALSE,723,7,16,68,26,1171414,1862128,2016,05-12-2016 15:48,41.77714211,-87.64714727,"(41.777142114, -87.647147267)"
FALSE,1121,11,26,23,04A,1154100,1907414,2016,05-11-2016 15:50,41.90177403,-87.70941457,"(41.901774026, -87.709414574)"
TRUE,714,7,15,67,08B,1164725,1864524,2016,05-11-2016 15:50,41.7838609,-87.67160147,"(41.783860897, -87.671601472)"
FALSE,2232,22,34,73,14,1171751,1838335,2016,05-11-2016 15:50,41.71184357,-87.64660793,"(41.711843569, -87.646607932)"
FALSE,935,9,3,37,7,1175139,1868487,2016,05-11-2016 15:50,41.79450951,-87.63330174,"(41.794509508, -87.633301738)"
FALSE,613,6,21,71,08A,1170069,1850820,2016,05-11-2016 15:50,41.74614086,-87.65240616,"(41.746140855, -87.652406156)"
TRUE,331,3,5,43,6,1191374,1860646,2016,05-11-2016 15:50,41.77261505,-87.5740232,"(41.772615046, -87.574023204)"
FALSE,511,5,9,49,6,1176094,1837099,2016,05-11-2016 15:50,41.70835566,-87.6307397,"(41.70835566, -87.630739698)"
FALSE,235,2,5,41,08B,1185626,1867862,2016,05-11-2016 15:50,41.79255369,-87.59486631,"(41.792553685, -87.594866308)"
FALSE,813,8,13,65,5,1147779,1862826,2016,05-11-2016 15:50,41.77954239,-87.73377584,"(41.779542388, -87.733775843)"
FALSE,1622,16,45,11,6,1134111,1933765,2016,05-11-2016 15:50,41.97445955,-87.78221545,"(41.974459549, -87.782215451)"
FALSE,532,5,9,53,14,1179367,1825760,2016,05-11-2016 15:50,41.67716593,-87.61909813,"(41.677165928, -87.619098133)"
FALSE,1933,19,44,6,6,1168437,1919884,2016,05-11-2016 15:50,41.9356942,-87.65639159,"(41.935694195, -87.656391587)"
FALSE,1432,14,1,22,14,1160258,1915892,2016,05-11-2016 15:50,41.92491317,-87.68656061,"(41.924913167, -87.68656061)"
FALSE,1413,14,26,22,17,1152551,1915732,2016,05-11-2016 15:50,41.92463014,-87.71488396,"(41.924630138, -87.714883963)"
FALSE,1822,18,32,8,6,1169206,1910721,2016,05-11-2016 15:50,41.91053375,-87.65383232,"(41.910533752, -87.653832316)"
FALSE,1812,18,43,7,6,1172551,1915378,2016,05-11-2016 15:50,41.92323941,-87.64140611,"(41.923239408, -87.64140611)"
FALSE,1422,14,35,22,6,1153085,1912412,2016,05-11-2016 15:50,41.91550919,-87.71301005,"(41.915509189, -87.713010048)"
FALSE,1222,12,27,24,6,1160355,1902113,2016,05-11-2016 15:50,41.88710051,-87.68658592,"(41.887100506, -87.68658592)"
FALSE,2515,25,37,19,08B,1140886,1914122,2016,05-11-2016 15:50,41.92043499,-87.75778644,"(41.920434991, -87.757786441)"
FALSE,831,8,15,66,6,1156513,1861089,2016,05-11-2016 15:50,41.77460423,-87.70180238,"(41.774604234, -87.701802378)"
FALSE,922,9,12,58,7,1158817,1873729,2016,05-11-2016 15:50,41.80924338,-87.6930111,"(41.80924338, -87.693011101)"
FALSE,1413,14,26,22,11,1153224,1915747,2016,05-11-2016 15:50,41.92465795,-87.71241066,"(41.924657953, -87.712410656)"
TRUE,1222,12,2,27,26,1158616,1900250,2016,05-11-2016 15:50,41.88202405,-87.69302308,"(41.882024051, -87.693023076)"
FALSE,1232,12,2,28,6,1169576,1899741,2016,05-11-2016 15:50,41.88039587,-87.65279303,"(41.880395873, -87.652793028)"
FALSE,1925,19,46,6,11,1172010,1924422,2016,05-11-2016 15:50,41.94806847,-87.64312638,"(41.948068465, -87.643126381)"
TRUE,531,5,9,49,08B,1179549,1831239,2016,05-11-2016 15:50,41.69219696,-87.61826551,"(41.692196959, -87.618265505)"
FALSE,1633,16,38,15,14,1136104,1924985,2016,05-11-2016 15:50,41.95033097,-87.77509682,"(41.95033097, -87.77509682)"
FALSE,725,7,17,67,6,1167150,1860706,2016,05-11-2016 15:50,41.77333227,-87.66281967,"(41.773332267, -87.662819668)"
FALSE,2533,25,37,25,2,1142108,1909054,2016,05-11-2016 15:50,41.90650525,-87.75342242,"(41.906505253, -87.753422421)"
FALSE,1834,18,42,8,14,1180012,1903585,2016,05-11-2016 15:50,41.89071052,-87.61435531,"(41.890710515, -87.614355305)"
FALSE,414,4,7,43,26,1193513,1855383,2016,05-11-2016 15:50,41.75812089,-87.5663544,"(41.758120892, -87.566354398)"
FALSE,1912,19,47,5,14,1162797,1929238,2016,05-11-2016 15:50,41.9614824,-87.67685562,"(41.961482397, -87.676855619)"
FALSE,1824,18,43,8,26,1176971,1909167,2016,05-11-2016 15:50,41.90609717,-87.62535403,"(41.906097165, -87.625354033)"
FALSE,1931,19,32,6,11,1164241,1919965,2016,05-11-2016 15:50,41.93600635,-87.67180983,"(41.936006345, -87.671809828)"
FALSE,421,4,7,43,6,1194547,1853577,2016,05-11-2016 15:50,41.75313973,-87.56262426,"(41.75313973, -87.562624263)"
FALSE,825,8,15,66,6,1158802,1862510,2016,05-11-2016 15:50,41.77845723,-87.69337244,"(41.77845723, -87.693372444)"
TRUE,1031,10,22,30,26,1148483,1886023,2016,05-11-2016 15:50,41.84318486,-87.7305984,"(41.843184863, -87.730598396)"
FALSE,1412,14,35,21,6,1154185,1920097,2016,05-11-2016 15:50,41.93657554,-87.70876307,"(41.936575544, -87.708763071)"
FALSE,2223,22,21,73,20,1172949,1842971,2016,05-11-2016 15:50,41.72453911,-87.64208423,"(41.724539114, -87.642084226)"
TRUE,2212,22,19,75,2,1164316,1832886,2016,05-11-2016 15:50,41.69705009,-87.67398975,"(41.697050093, -87.673989752)"
FALSE,1731,17,30,16,26,1147962,1923076,2016,05-11-2016 15:50,41.9448723,-87.73155666,"(41.944872304, -87.731556663)"
FALSE,1412,14,35,22,6,1153630,1917338,2016,05-11-2016 15:50,41.92901571,-87.71087639,"(41.929015709, -87.710876389)"
FALSE,524,5,34,53,11,1171414,1827681,2016,05-11-2016 15:50,41.68261469,-87.64815251,"(41.682614691, -87.648152509)"
FALSE,1412,14,35,22,6,1154028,1917345,2016,05-11-2016 15:50,41.92902698,-87.70941367,"(41.92902698, -87.70941367)"
TRUE,2423,24,49,1,08B,1164769,1949132,2016,05-11-2016 15:50,42.01603043,-87.66903815,"(42.016030425, -87.66903815)"
FALSE,1724,17,33,16,08B,1156327,1926755,2016,05-11-2016 15:50,41.95480245,-87.70071034,"(41.954802449, -87.70071034)"
FALSE,1931,19,32,5,7,1162191,1920580,2016,05-11-2016 15:50,41.9377371,-87.6793265,"(41.937737102, -87.679326503)"
FALSE,631,6,6,44,6,1182113,1851442,2016,05-11-2016 15:50,41.74757768,-87.60825544,"(41.747577677, -87.608255439)"
FALSE,2024,20,46,3,3,1168355,1933247,2016,05-11-2016 15:50,41.97236456,-87.65630497,"(41.972364558, -87.656304974)"
FALSE,1232,12,2,28,11,1168933,1898798,2016,05-11-2016 15:50,41.87782218,-87.65518141,"(41.877822179, -87.655181405)"
FALSE,212,2,4,36,11,1181071,1879249,2016,05-11-2016 15:50,41.8239067,-87.61121785,"(41.8239067, -87.611217849)"
FALSE,726,7,15,67,11,1164173,1860600,2016,05-11-2016 15:50,41.77310456,-87.67373566,"(41.773104562, -87.673735664)"
FALSE,2012,20,40,77,6,1164423,1936262,2016,05-11-2016 15:50,41.98072218,-87.67067782,"(41.980722183, -87.670677817)"
TRUE,913,9,11,60,08B,1169496,1883814,2016,05-11-2016 15:50,41.83669261,-87.65354981,"(41.836692612, -87.653549807)"
FALSE,1133,11,24,26,11,,,2016,05-11-2016 15:50,,,
FALSE,1922,19,32,6,6,,,2016,05-11-2016 15:50,,,
FALSE,421,4,7,43,11,,,2016,05-11-2016 15:50,,,
FALSE,132,1,2,33,6,,,2016,05-11-2016 15:50,,,
FALSE,832,8,15,66,14,,,2016,05-11-2016 15:50,,,
FALSE,2233,22,34,49,11,,,2016,05-11-2016 15:50,,,
FALSE,2012,20,40,77,11,,,2016,05-11-2016 15:50,,,
FALSE,414,4,8,46,11,,,2016,05-11-2016 15:50,,,
FALSE,211,2,4,35,20,,,2016,05-11-2016 15:50,,,
FALSE,1931,19,32,6,26,,,2016,05-11-2016 15:50,,,
FALSE,131,1,2,33,11,,,2016,05-11-2016 15:50,,,
TRUE,1633,16,38,15,08B,,,2016,05-11-2016 15:50,,,
FALSE,813,8,13,65,11,,,2014,05-11-2016 15:50,,,
FALSE,434,4,10,51,11,,,2016,05-11-2016 15:50,,,
FALSE,1422,14,26,23,11,,,2014,05-11-2016 15:50,,,
FALSE,723,7,6,68,6,,,2016,05-11-2016 15:50,,,
FALSE,2423,24,49,1,26,,,2016,05-11-2016 15:50,,,
FALSE,1935,19,43,7,26,,,2016,05-11-2016 15:50,,,
TRUE,1733,17,33,16,20,,,2016,05-11-2016 15:50,,,
FALSE,912,9,11,59,2,,,2013,05-11-2016 15:50,,,
FALSE,711,7,3,68,2,,,2016,05-11-2016 15:50,,,
FALSE,214,2,4,38,01A,1181350,1877623,2016,05-11-2016 15:50,41.8194384,-87.61024451,"(41.819438395, -87.610244508)"
FALSE,1235,12,25,31,01A,1171236,1891624,2016,05-11-2016 15:50,41.85808595,-87.64693604,"(41.858085945, -87.646936043)"
FALSE,411,4,5,45,01A,1186357,1854748,2016,05-11-2016 15:50,41.75655047,-87.59260005,"(41.756550472, -87.592600053)"
FALSE,1622,16,45,11,18,1135867,1934466,2015,05-12-2016 15:48,41.97635197,-87.77574123,"(41.976351974, -87.775741229)"
FALSE,313,3,20,42,18,1181623,1864501,2015,05-12-2016 15:48,41.78342422,-87.60964833,"(41.783424215, -87.609648327)"
FALSE,1135,11,2,27,18,1156974,1896894,2015,05-12-2016 15:48,41.87284832,-87.69914356,"(41.872848316, -87.69914356)"
FALSE,1524,15,37,25,18,1139924,1905802,2015,05-12-2016 15:48,41.89762162,-87.76152485,"(41.897621617, -87.761524853)"
FALSE,831,8,15,66,18,1159517,1860604,2015,05-12-2016 15:48,41.77321226,-87.6908034,"(41.773212262, -87.690803401)"
TRUE,911,9,12,58,08B,1156120,1878918,2016,05-12-2016 15:50,41.82353739,-87.70276361,"(41.823537386, -87.702763613)"
FALSE,1134,11,24,29,18,1154228,1895173,2015,05-12-2016 15:48,41.86818094,-87.70927139,"(41.868180939, -87.709271389)"
FALSE,1654,16,41,76,18,1100088,1926079,2015,05-12-2016 15:48,41.95390047,-87.9074726,"(41.953900467, -87.907472601)"
FALSE,533,5,9,54,14,1180161,1816531,2016,05-12-2016 15:50,41.65182203,-87.61647285,"(41.651822034, -87.616472854)"
FALSE,1134,11,24,29,18,1154228,1895173,2015,05-12-2016 15:48,41.86818094,-87.70927139,"(41.868180939, -87.709271389)"
FALSE,1134,11,24,29,18,1154228,1895173,2015,05-12-2016 15:48,41.86818094,-87.70927139,"(41.868180939, -87.709271389)"
FALSE,411,4,5,43,18,1188123,1855151,2015,05-12-2016 15:48,41.75761443,-87.58611527,"(41.757614433, -87.586115266)"
FALSE,631,6,8,44,18,1183977,1851310,2016,05-12-2016 15:50,41.74717215,-87.60142938,"(41.747172149, -87.601429376)"
FALSE,1134,11,24,29,18,1154228,1895173,2015,05-12-2016 15:48,41.86818094,-87.70927139,"(41.868180939, -87.709271389)"
FALSE,1134,11,24,29,18,1154228,1895173,2015,05-12-2016 15:48,41.86818094,-87.70927139,"(41.868180939, -87.709271389)"
FALSE,1132,11,24,26,18,1148838,1896308,2015,05-12-2016 15:48,41.87140133,-87.72902997,"(41.871401333, -87.729029971)"
FALSE,1532,15,28,25,18,1142599,1903190,2015,05-12-2016 15:48,41.89040464,-87.75176478,"(41.890404638, -87.751764782)"
FALSE,1021,10,24,29,18,1153916,1893520,2015,05-12-2016 15:48,41.86365114,-87.71046084,"(41.863651143, -87.71046084)"
FALSE,725,7,17,67,18,1167978,1860982,2015,05-12-2016 15:48,41.77407189,-87.65977649,"(41.774071891, -87.659776488)"
FALSE,2533,25,37,25,18,1142681,1907524,2015,05-12-2016 15:48,41.90229611,-87.75135567,"(41.902296112, -87.75135567)"
FALSE,1821,18,27,8,18,1173067,1909543,2015,05-12-2016 15:48,41.90721645,-87.63968356,"(41.907216451, -87.639683562)"
FALSE,411,4,5,43,18,1187947,1854903,2015,05-12-2016 15:48,41.75693809,-87.58676816,"(41.756938091, -87.586768161)"
FALSE,823,8,16,66,14,1156533,1864678,2016,05-12-2016 15:50,41.78445257,-87.70163241,"(41.784452574, -87.70163241)"
FALSE,632,6,6,44,18,1178069,1847315,2015,05-12-2016 15:48,41.73634525,-87.62319855,"(41.736345248, -87.623198545)"
FALSE,2232,22,34,73,08B,1173391,1838952,2016,05-12-2016 15:50,41.71350066,-87.64058365,"(41.713500657, -87.640583647)"
FALSE,1023,10,28,29,18,1158231,1894123,2015,05-12-2016 15:48,41.86521884,-87.69460422,"(41.865218836, -87.694604216)"
FALSE,2532,25,37,25,18,1140785,1908250,2015,05-12-2016 15:48,41.90432343,-87.75830219,"(41.904323426, -87.758302186)"
FALSE,1731,17,30,16,18,1149094,1923450,2015,05-12-2016 15:48,41.94587671,-87.72738614,"(41.945876706, -87.727386135)"
FALSE,411,4,5,43,18,1187741,1854562,2015,05-12-2016 15:48,41.75600726,-87.58753394,"(41.756007259, -87.587533939)"
FALSE,734,7,17,67,18,1166924,1857157,2015,05-12-2016 15:48,41.76359818,-87.66374941,"(41.763598176, -87.663749413)"
FALSE,413,4,8,48,18,1191398,1846199,2015,05-12-2016 15:48,41.73297066,-87.57440238,"(41.732970661, -87.574402377)"
FALSE,2534,25,27,23,18,1149132,1908029,2015,05-12-2016 15:48,41.90355935,-87.72764684,"(41.903559347, -87.727646835)"
FALSE,714,7,15,67,18,1165811,1865570,2015,05-12-2016 15:48,41.78670825,-87.6675901,"(41.786708249, -87.667590095)"
FALSE,1124,11,2,27,18,1156694,1899504,2015,05-12-2016 15:48,41.88001609,-87.70010088,"(41.880016088, -87.700100876)"
FALSE,124,1,2,28,18,1173315,1894646,2015,05-12-2016 15:48,41.86633267,-87.6392152,"(41.866332671, -87.639215203)"
FALSE,1222,12,27,27,18,1157938,1901069,2015,05-12-2016 15:48,41.88428532,-87.69549034,"(41.884285318, -87.69549034)"
FALSE,1122,11,27,23,18,1149977,1902745,2015,05-12-2016 15:48,41.88904309,-87.72468063,"(41.889043093, -87.724680629)"
FALSE,412,4,8,46,18,1192297,1850172,2015,05-12-2016 15:48,41.74385113,-87.57098005,"(41.743851132, -87.570980047)"
FALSE,1134,11,24,27,18,1155629,1896533,2015,05-12-2016 15:48,41.87188486,-87.70409142,"(41.871884857, -87.704091417)"
FALSE,1133,11,24,29,18,1152552,1894686,2015,05-12-2016 15:48,41.86687783,-87.71543722,"(41.866877826, -87.715437223)"
FALSE,334,3,7,43,18,1193762,1857383,2015,05-12-2016 15:48,41.76360295,-87.56537642,"(41.763602949, -87.565376421)"
FALSE,1134,11,24,29,18,1154228,1895173,2015,05-12-2016 15:48,41.86818094,-87.70927139,"(41.868180939, -87.709271389)"
FALSE,1651,16,41,76,18,1100658,1934241,2015,05-12-2016 15:48,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
FALSE,1651,16,41,76,18,1100658,1934241,2015,05-12-2016 15:48,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
FALSE,1831,18,42,8,18,1175195,1904167,2015,05-12-2016 15:48,41.89241695,-87.63202801,"(41.892416949, -87.632028008)"
FALSE,2515,25,30,19,18,1138815,1916069,2015,05-12-2016 15:48,41.92581566,-87.76534842,"(41.925815662, -87.765348424)"
FALSE,733,7,17,68,18,1169867,1858174,2015,05-12-2016 15:48,41.76632558,-87.65293321,"(41.766325582, -87.652933212)"
FALSE,1121,11,27,23,18,1152893,1905414,2015,05-12-2016 15:48,41.89630984,-87.7139011,"(41.896309837, -87.713901099)"
FALSE,713,7,15,67,18,1167059,1864042,2015,05-12-2016 15:48,41.78248862,-87.66305794,"(41.78248862, -87.663057935)"
FALSE,1123,11,28,27,18,1153447,1901182,2015,05-12-2016 15:48,41.88468582,-87.71197891,"(41.884685815, -87.711978907)"
FALSE,1115,11,28,26,18,1148739,1899012,2015,05-12-2016 15:48,41.87882333,-87.72932358,"(41.878823333, -87.72932358)"
FALSE,1132,11,24,26,18,1149559,1897718,2015,05-12-2016 15:48,41.87525658,-87.72634627,"(41.875256576, -87.726346274)"
FALSE,1011,10,24,29,18,1151466,1893604,2015,05-12-2016 15:48,41.86393007,-87.7194525,"(41.863930074, -87.719452496)"
FALSE,725,7,17,67,18,1166189,1859376,2015,05-12-2016 15:48,41.76970308,-87.66638028,"(41.769703078, -87.666380284)"
FALSE,1131,11,24,26,18,1147578,1897671,2015,05-12-2016 15:48,41.87516582,-87.73362099,"(41.875165815, -87.733620994)"
FALSE,1132,11,24,26,18,1149561,1896797,2015,05-12-2016 15:48,41.87272921,-87.72636284,"(41.872729207, -87.726362843)"
FALSE,1133,11,24,27,18,1152920,1896474,2015,05-12-2016 15:48,41.87177702,-87.71403889,"(41.871777019, -87.714038886)"
FALSE,1115,11,28,26,18,1148218,1898675,2015,05-12-2016 15:48,41.87790861,-87.73124529,"(41.877908612, -87.73124529)"
FALSE,1114,11,28,26,18,1149028,1900850,2015,05-12-2016 15:48,41.88386143,-87.72821483,"(41.883861425, -87.728214833)"
FALSE,832,8,15,66,18,1160388,1860136,2015,05-12-2016 15:48,41.7719101,-87.68762339,"(41.771910102, -87.687623385)"
FALSE,614,6,18,71,18,1166408,1848334,2015,05-12-2016 15:48,41.73939763,-87.66589153,"(41.739397628, -87.665891529)"
FALSE,1513,15,29,25,18,1136556,1894444,2015,05-12-2016 15:48,41.86651468,-87.77416714,"(41.866514676, -87.774167138)"
FALSE,612,6,21,71,18,1167387,1851972,2015,05-12-2016 15:48,41.74935993,-87.66220067,"(41.749359926, -87.662200672)"
FALSE,1532,15,28,25,18,1143243,1901005,2015,05-12-2016 15:48,41.88439674,-87.74945428,"(41.884396735, -87.749454281)"
FALSE,726,7,15,67,18,1165099,1862679,2015,05-12-2016 15:48,41.77879007,-87.67028241,"(41.778790073, -87.670282407)"
FALSE,726,7,15,67,18,1165101,1862626,2015,05-12-2016 15:48,41.77864459,-87.67027657,"(41.778644591, -87.670276573)"
FALSE,1113,11,28,26,18,1146849,1899295,2015,05-12-2016 15:48,41.87963621,-87.73625614,"(41.879636208, -87.736256136)"
FALSE,1132,11,24,26,18,1149180,1896008,2015,05-12-2016 15:48,41.87057148,-87.72778212,"(41.870571484, -87.727782117)"
FALSE,2533,25,37,25,18,1143973,1911841,2015,05-12-2016 15:48,41.91411828,-87.74650141,"(41.914118277, -87.746501414)"
FALSE,734,7,17,67,18,1168510,1856685,2015,05-12-2016 15:48,41.76226892,-87.65794997,"(41.762268921, -87.657949967)"
FALSE,734,7,17,67,18,1169058,1857364,2015,05-12-2016 15:48,41.76412036,-87.65592187,"(41.76412036, -87.655921874)"
FALSE,1122,11,28,26,18,1150398,1899604,2015,05-12-2016 15:48,41.88041565,-87.72321655,"(41.880415646, -87.723216549)"
FALSE,1423,14,26,24,18,1157400,1907857,2015,05-12-2016 15:48,41.90292316,-87.69728116,"(41.902923157, -87.697281163)"
FALSE,1914,19,46,3,18,1167947,1930934,2015,05-12-2016 15:48,41.96602645,-87.65787231,"(41.96602645, -87.657872309)"
FALSE,1011,10,24,29,18,1152254,1893538,2015,05-12-2016 15:48,41.86373346,-87.7165615,"(41.863733464, -87.716561504)"
FALSE,612,6,17,71,18,1167477,1852706,2015,05-12-2016 15:48,41.7513722,-87.66184989,"(41.751372197, -87.661849885)"
FALSE,1132,11,24,26,18,1149518,1897717,2015,05-12-2016 15:48,41.87525463,-87.72649684,"(41.875254627, -87.726496837)"
FALSE,714,7,15,67,18,1166640,1865589,2015,05-12-2016 15:48,41.78674273,-87.66455,"(41.786742732, -87.664549996)"
FALSE,725,7,16,67,18,1166756,1862739,2015,05-12-2016 15:48,41.7789195,-87.664206,"(41.778919499, -87.664205995)"
FALSE,735,7,17,67,18,1166912,1857541,2015,05-12-2016 15:48,41.76465218,-87.66378244,"(41.76465218, -87.663782441)"
FALSE,734,7,17,67,18,1168545,1858042,2015,05-12-2016 15:48,41.76599195,-87.65778263,"(41.765991951, -87.657782626)"
FALSE,934,9,16,61,18,1167928,1868467,2015,05-12-2016 15:48,41.79461272,-87.65974483,"(41.794612717, -87.659744826)"
FALSE,723,7,6,68,18,1172651,1860911,2015,05-12-2016 15:48,41.77377535,-87.64264829,"(41.773775349, -87.642648291)"
FALSE,2232,22,34,73,18,1170426,1838183,2015,05-12-2016 15:48,41.71145535,-87.65146484,"(41.711455354, -87.651464841)"
FALSE,723,7,6,68,18,1172651,1860911,2015,05-12-2016 15:48,41.77377535,-87.64264829,"(41.773775349, -87.642648291)"
FALSE,1121,11,27,23,18,1152915,1904667,2015,05-12-2016 15:48,41.89425956,-87.71384011,"(41.89425956, -87.713840107)"
FALSE,2031,20,40,4,18,1157804,1932792,2015,05-12-2016 15:48,41.97133827,-87.69511533,"(41.971338265, -87.695115325)"
FALSE,812,8,23,64,18,1130461,1861922,2015,05-12-2016 15:48,41.77737544,-87.79728783,"(41.777375439, -87.797287826)"
FALSE,1014,10,24,29,18,1151629,1892141,2015,05-12-2016 15:48,41.85991223,-87.71889256,"(41.859912232, -87.718892563)"
FALSE,713,7,16,67,18,1168637,1866771,2015,05-12-2016 15:48,41.78994342,-87.65719385,"(41.789943421, -87.657193851)"
FALSE,2523,25,30,21,18,1149881,1919237,2015,05-12-2016 15:48,41.93430059,-87.72460334,"(41.934300586, -87.724603337)"
FALSE,1122,11,27,23,18,1151276,1903907,2015,05-12-2016 15:48,41.89220636,-87.71987965,"(41.892206358, -87.719879646)"
FALSE,2521,25,31,19,18,1142818,1919824,2015,05-12-2016 15:48,41.93604605,-87.75054541,"(41.936046051, -87.75054541)"
FALSE,1124,11,28,27,18,1155538,1897993,2015,05-12-2016 15:48,41.87589308,-87.70438624,"(41.875893078, -87.704386239)"
FALSE,1011,10,24,29,18,1149910,1894203,2015,05-12-2016 15:48,41.86560419,-87.72514897,"(41.865604191, -87.72514897)"
FALSE,713,7,16,67,18,1168607,1867906,2015,05-12-2016 15:48,41.79305864,-87.65727113,"(41.793058641, -87.657271125)"
FALSE,1132,11,24,26,14,1149544,1895806,2016,05-12-2016 15:50,41.87001012,-87.72645098,"(41.870010119, -87.726450983)"
FALSE,422,4,7,46,18,1196548,1852943,2015,05-12-2016 15:48,41.75135057,-87.55531254,"(41.751350565, -87.555312536)"
FALSE,123,1,2,32,6,1175622,1897488,2016,05-12-2016 15:50,41.8740798,-87.63066067,"(41.874079802, -87.630660674)"
FALSE,724,7,17,68,18,1170806,1860129,2015,05-12-2016 15:48,41.77166991,-87.64943446,"(41.771669908, -87.649434458)"
